user_id,total_play_seconds,artist_name,genre_name,track_name
142CD71D,191.268571,Purfles,K-Pop,Bad Girl
B2088E69,1.9680000000000002,Zilo e Zalo,World Music,Apaixonado
84CE9FF7,11.08,Dj Face Off,Tech House,Hans Up
E32B0951,0.524,If I Die Today,Rock - Hard Rock / Heavy Metal,Bad Wolves
DB0E55AA,3.0,Camela,Pop,Cuando zarpa el amor
3D7FC695,95.982889,Haloo Helsinki!,Pop,Ihmisen kuvat
3081D902,197.485,Paul Iwan,Rock: Adult Alternative Pop/Rock,How Far the Apple Falls
9032DB04,2.738563,Angel Taylor,Singer/Songwriter,Mama Said
184E514D,6.292000000000001,Lettie,Rock/Alternative,City
2CC2630D,4.954777,Fred Frohberg,Pop,Tina – Marie
1C3F025A,12.369974774305561,Zarema,Pop,Sen Anlar misin?
E8B384F2,0.0,Polo El Rapero Catolico,Hip-Hop/Rap: Spiritual Rap,Sufrir el Doble
13022681,50.496,Tihuana,Pop,Tropa De Elite
DA48197D,1.693,Rohan Enamandra,Metal/Punk: Post-Hardcore,Soul of Dust
64E7A01E,2.085,Josh Joffen,Folk: Modern Folk,Only For One Night
78214F0B,6.117999999999999,Adina Thembi,World,Killing Me Softly
6503A886,423.85705215419495,Dmitry Molosh,house,Ambition
8642286E,26.40484694999999,SLOWEARTH,Rock: Industrial Rock,Construct Pt. 2
E95FF6D4,208.24816299999998,Finntroll,Folkmetal,Maktens Spira
4063AA23,51.721681,Trip Tech,Electronic: Experimental,Disturbing Apparitions
14589284,22.764794000000002,Kukikodan,World Music,Henkasuru Mainichi
D9A5B38B,3.0,Richard Scholtz,Dance - House - Tech / Minimal,Nothing Compares to You
124536BF,36.287,Miaw,Hip Hop/Rap,Terror do Baile
267FE00C,84.13,Lucilectric,Pop,Schlaflied
E4702739,0.1,LIL 3XY,Hiphop / Rap,Sipaj
675F1572,584.794,Robert Miles,Dance,One & One (Quivvers Amytiville Vocal)
1989C09F,0.391,Piano,Pop,Possibility (Piano Verison) [Made Famous By Lykke Li]
9918C3DA,0.1,Tone of Arc,Electronic,Roxy's Young Blood
44F5FDB4,86.912,Pascal Bournet,World - Irish / Celtic,Patrick Kelly
95FB74CD,224.679184,Mick Clarke,Blues: Blues-Rock,Devil on the Road
A4FC0A3A,3.448,Sam Holmes,Country,Spaces
17970EFA,216.81599999999997,Blvck London,Hip-Hop/Rap,No Seal No Deal
23FE2A5D,225.253878,Holy Oak,Folk: Folk-Rock,Let Me Die in the Morning
13BE3DF6,302.347,James Holden,Electronic,A Break in the Clouds
F5A4AA9A,173.987,Henry Mendez,Latin Music,Mi Día de Suerte
2F8393CC,2.15,Ringtones Stars,Miscellaneous - Soundtrack,S.W.A.T.
3137A9F3,2.2175279999999997,Brenda Wilson,Easy Listening - Lounge,What a Difference a Day Makes
5BB6599A,395.2,unknown,Easy Listening,Ambient Music: The Beauty of Our Times
C4F6639E,27.962433,Baladi,Folk: Folk Pop,Baladí
4B6E4854,154.932245,Klamydia,Punk,Latomeri (COB)
7D49D4E8,3.0,TJR Reece Low feat. Fatman Scoop,Dance,Check This
98996C77,312.587,Orquesta Reve,Latin Music,Runidera
EB7AD26A,4.311493392592596,J Wagner,Folk: Alternative Folk,Higher Ground
38BC31E5,1.0,Andrew Applepie,Electronic,Under My Skin
F5FE7B89,2.8710000000000004,Vaults,Indie,Mend This Love
A314C7D1,40.538000000000004,Brown Eyed Girls,Soundtrack,그대만 모르죠 Only You Don't Know
1C8026E0,13.036,Danny Rhymez and Matty B,Electronic: Tech-House,Do What I Want in My Swamp
224950ED,2.303,Nikolai Tokarev,Classical,Nouvelles suites de pièces de clavecin: Gavotte et six doubles: Sixième Double
76B17783,187.013,Deadly Zoo,Dance,Wine It Up
74B932D4,6.867214638194441,Christopher Young,Soundtracks,Uncle Frank
C0DDEDA0,0.0,Red Psy,Psy Trance,Shamanic Power
7F761C81,1.0,Peter Presta Introduces Stephen Seidita,Electronic,Doom
115FD7DB,4.614,Cannonball & Nat Adderley,Jazz,Willow Weep For Me
34C2F86F,0.0,Five-Six,Hip-Hop/Rap: East Coast,Where U From
49EBB63,3.9219999999999997,Profetik Darcus Glory & Neak,Hip-Hop/Rap: Political Rap,Its My Life
4D958B0D,149.968,Fred Simon,Pop,Minor Truths
B9E2DC15,0.0,Libera,Choral,Angel
A588AE86,399.203265,Spiriturama,Psy Trance,Portals
C91A1946,4.005,Supplanter Beats,Hip-Hop/Rap,2014
7A2201F4,235.382,Patenbrigade: Wolff,Electro House,Der Brigadier trinkt Bier!
C47E4DB,190.90200000000002,The Procession,Rock,Don't Let It Go
27F74182,0.0,Charlie Dominici,Rock: Acoustic,My New Land
826A5083,13.0,BeyZ,Hip Hop/Rap,Hips Don't Lie
AF691C69,2.735,Janusz Gajec,Classical,Don't worry be happy
8FD6B05A,4.0,Mar-Q,Dance - House - Deep,Vertigo
4CC1176F,1.317369,Speak Low If You Speak Love,Rock,Kill
5AE4542F,111.0,The Same Persons,Electronic/Dance,Give Me
2178873C,0.0,CTO & Alan Walker,Pop/Rock,Sing Me to Sleep
A56643E2,190.0,Kley J.,Dance - House,Reality
1BA3E99D,36.697537,Basstiraden,Electronic,My Mind
BAEA51BF,3.868676596559647,Beatzshocker  Mirjami,Dance,Leila
7743596D,0.0,Başkentli Resul,Pop,Benim Aşkım
91A6456,7.091,3rddy Baby,Hip-Hop/Rap,Grind Heavy (feat. Jus Clide & Maro Chon)
157CC60A,0.0,Planet Loco,Reggae: Ska,Shallow
8CE7707B,0.6809999999999999,The Moonsters,Dance,I Just Wanna He-Man
DE123F28,0.0,The Band Of The Brigade Of Gurkhas,Folk,Toccata and Fugue in D Minor
D392C28D,253.886,Getsix,Instrumental,Apollo
1DB57478,0.1,PREGNANT,Pop,Never Gonna Let U Go
73B0CC2,97.0,Barry Gray,Rock,Thunderbirds Are Go
69F7DAAD,203.389375,Jil Caplan,Jazz - Swing,Amour caravell
52DF5C71,14.566164284722225,The BB King Blues Band,Blues,Irene Irene
D0B246E3,1.3359999999999999,Chick Webb & His Orchestra,Jazz,Undecided
847243D5,56.29213927777778,The Fabs,Pop,Sweet Harmony
2DF34ED4,0.386,Gustolabs,Electronic,Everywhere I Go
6A797482,290.04,C-Villian,Hip Hop,Melody
2F1C2D8,489.84815,Marc Depulse,Dance - House,Separate the Men from the Boys
1ADC62FE,17.721412,Tame One,Hip-Hop,Lately (ft. Camu Tao & Charlie Chan)
8D32EDA0,262.922,ftr,Rock,10327
18A5190D,3.467683,Motoe Haus,Electronic,Chica! Chica!
A8EB59C,172.303673,LX,Rock: Modern Rock,Dead Body Ballet
B238D0B1,101.30283299999999,DJ Decide Music,Electronica,Divide
67410684,272.065306,The Loomers,Rock: Adult Alternative Pop/Rock,Ready To Rip
B2A664FE,231.572,Jippu,World Music,Pimeä onni - Sugared
A7CFE7BF,0.0,Sunyata,Dance - Dubstep,Enigma
9EBFF528,9.088805592013887,Wings Of Existence,Metal,Into Abyss
21C3133E,311.353,Kodacrome,Electronic/Dance,Buckets
76A0112F,182.392,J Stone,Hip-Hop/Rap,The Marathon Continues
46F0D4B0,331.151,Paul Cotter,Electronic,The Sound
D9C40BD6,47.374603,Bad Touch,Jazz: Chamber Jazz,Bad Touch
32BD70AE,193.07299999999998,B. Bravo,Electronic,Twilight
2387D2FC,55.0,nativemind,Rock: Space Rock,Ambient
B34AAE6C,168.045,Prodj,Urban/R&B: Neo-Soul,She's Alright
C06CE658,2.0,Josh Staple,Hip-Hop/Rap,The Voltage
219417B2,66.0,Sıfır Km,Turkishpop,Zalim
81FCE5A8,146.0,Shantychor der Polizei,Pop,Zu Lübeck auf der Brücken
698288C7,81.625,Jazz & more,Jazz - Bebop,Hanky Panky
CD4D100F,215.82367299999999,Trucker Diablo,Hard Rock,Not So Superstar
A9B96D02,218.94,Teadin' the Boards,Soundtracks,Can't Fight the Moonlight
423B4CC4,5.01,Jay Jackson,Electronic,Le Chinois
9BA22083,5.400832317361112,INGWARRR,Rock,Imperial March
4122BE,128.004,Musical Highlights,Soundtracks,Les Miserables - Stars
80D404E7,51.207,Guido Schneider,House - Deep,Liquid Summer
899E560E,199.157551,"Dwayne ""DW"" Wright",Spiritual: Instrumental Gospel,Real Love (feat. April Williams)
B597C7E2,213.92,Steadlur,Rock,Time
B0BA8EFD,392.54204100000004,100 Cellos,Classical Crossover,Melozzi: The Sound Of The Falling Walls
9634A503,34.497,S.O.,Hip-Hop/Rap,Right Here Right Now
14656FD8,0.0,Ahmad Jamal Quintet,Jazz,Who Cares?
E899AD11,14.415999999999999,Duo Silencio,Classical: Chamber Music,Prélude Fugue and Variation in B Minor Op. 18: 2. Fugue
A99D4198,34.754,MAYDONI,Pop,쿨ing
45A9C3A0,13.0,P L a N E T S,Rock: Rock Opera,Blood Red Sun
7AE571E8,2.0,Dog Music,Instrumental,Music For Dogs
95003022,0.652,猫 シ Corp.,Electronic,A New Life Awaits You
8ADC102C,9.542993,Joy,Rock,Red White and Blues
E10B6975,12.765999999999998,Mind Spiders,Rock,Fall in Line
90BC29C8,46.219305,Abstrackt Keal Agram,Electronic/Dance,Jason Lytle
401AC01D,36.129945,Dark,Rap/Hip-Hop,Bonnie & Clyde
D4A87715,32.563,William Close & the Earth Harp Collective,World,Lux Aeterna (Requiem For A Dream)
79E72592,41.604548,Graveworm,Epicmetal,How Many Tears
7AFD34B2,3.9810000000000003,Peter Wohlert,Classical,Dvořák: Slavonic Dance in e Minor Op. 72/2
76FD412A,1.348,Kostas Martakis,World Music,Forever & Tonight
4E5B93E7,15.997,Pak-Man,Hip-Hop/Rap,Trap
CBC0E3D5,1.0,Ridney,Dance,Gotta Come Back
525D7DAA,38.0,TassNata,Hip-Hop/Rap,Devils (feat. Rich Kidd)
401BF9D1,5.178999999999999,BABA JUNO,Reggae,Trumpet
C53A45EC,213.049,Emjay,Dance,Asian Love
7E671002,463.412208,North Dakota,Dance - Trance,Superstring 2.6
82D42C3C,3.411,20 Watt Tombstone,Rock: Roots Rock,Lair of the Swamp Witch
4F855946,22.439364733333324,Different Things,Dance/Electronic,Koto
D4EC20F3,176.404898,JAXSON GAMBLE,Alternative,Here to Win
D7A948CA,187.965,Raye,R & B,Decline
F8F44E2A,0.0,Book Mayhem,Spoken Word,People Meowing
FD353705,5.69,Trino Mora,Latin Music,El Carite
44ED51B8,277.0,Hispanico Latino,Latin,Parole Parole
D1E75651,3.21144,Friedemann Herz,Classic - Modern Compositions,Two Little Pieces for Organ: No. 1
36D66FE0,48.0,Ice_Cold,Hip Hop,Thotiana Pt 2
4003DE9C,28.622,I Am Snow Angel,Electronic: Chill Out,Falling
C765D406,149.20328999999998,ON3 MOR3 TIM3,Hip-Hop/Rap,Bounty Hunter
994263A2,2.6368987488620363,John Rolodex,Dance - Breakbeat / Drum & Bass - Jungle,Forget Me Now
2BE86E2B,122.554,Two People,Alternative,Give Me Order
9631D999,177.031833,Ye Banished Privateers,Rock,Eastindiamen
DF5D795D,177.0,Home Reared Meat,Metal/Punk: Death Metal,Sektor vs. Kitana
8A1B91A3,0.0,MACIMARC,Electronic,Look me
875CA12E,314.30530600000003,Frederick Hollster,Classical,Claro De Luna (Suite Bergamasque)
86E74BBD,154.723265,Irish Rock Out,Miscellaneous - Soundtrack,Notre Dame Fighting Irish
3BA12C73,136.424,SUPERLOVE,Alternative & Indie,D!RTY
F697B91B,4.0,Romina Abranzon,Latin Music,Por Culpa de Mi Orgullo
DA780498,6.0,Nordstorm,Dance,Playing With Fire
63684C8F,3.7739999999999996,Pete Coleman,Soundtracks,Jenny Arrives / KF Bear 3 / Zombie Headcrush / Rob and Don
EB172032,14.352,Drum! Drum! Drum!,Metal/Punk: Heavy Metal,Patches (Drumless Backing Track)
23A87D13,16.708577,Grup Barcarola,Latin Music,Mare Vull Ser Pescador
56C27BFB,3.382404,Doctor Juice,Latin,Look Who's Talking
74F0265C,5.767,Tess Leah,Jazz,Sweet Symphony
4070ECF8,1.0,KBFF,Electronic,Devil Eyes
D006257D,13.0,Ohbee Swice,Hip Hop/Rap,STARLIGHT
43C4B26A,189.255717,Bravestation,Alternative,Amadeus
EEE0C372,184.86857142857144,ANywaywell,Instrumental,99 Problems
D0B246E3,0.1,Eric Rogers & His Orchestra,Jazz,Tiger Rag
AE0FDC95,16.971963,Lito Vitale,Classical,Pavane Pour Une Infante Difunte
8EDD9EE,1.9,N.O,Hip Hop,No Longer
7B2C1328,108.8,Alexander Armstrong,Vocal,White Winter Hymnal
3AD78BD3,0.0,Nicolas Masseyeff,Electronic | Techno,Airmass
65F60C0,0.1,Christopher S & Slin Project feat. Tommy Clint,Pop,Tear Down the Club
393B918D,1.57,Phil Moorey,house,Fever
EACBE2DF,207.15102,Jamie Lancaster,Jazz,I Want It That Way
D5879DD8,78.553,DJ Suss One,Pop,Single for Tonight (feat. Flo Rida & Jamie Drastik)
E74796C,14.217422955208335,Washington Dead Cats,Rock,I Can't Stop Loving You
6F855389,177.0,SA-ROC,Rap/Hip-Hop,Code of Hammurabi
688D223E,7.0,Franke,Electronic,Kids
8F2EFCEB,142.62854199999998,Claire Waldoff,Pop,Wenn die Soldaten durch die Stadt marschieren
66ECB9CB,1.913,Jeito Moleque,World - South America - Brazil - Mpb,Natural
C926F27,15.116012494007744,Harem,Oldies,Anatolian Delux
1AB052F,1.246,Spiritchaser,House - Deep,Edge Of The World
4254A63C,4.436890637152767,LFB,Electronic | Techno,Unknown Message
E29EACA7,0.0,Quezznino,R&B/Soul,Don't Worry
6F7D0170,1.0,School Masters,Pop,In the Air Tonight
A0750D3A,0.0,Bezza,Hip Hop,Kanye
C9394044,0.0,Poplord,Pop: Britpop,Trampoline
6F26970A,354.844,Bülent Ersoy,Türk Sanat Müziği,Yüzünü Göremem
81A778E,11.017999999999999,Middle Kids,Indie,Edge of Town
C9F6213,2.635524688888885,Denevrelizator,Electronic,Redemption
745D7931,125.245825,The Clark Sisters,Jazz,Don't Be That Way
FAF93CD4,22.0,Papo Dez Mcs,Hip Hop/Rap,Natan
BD434825,7.3751679999999995,Tony Tran & Slim,Dance & Electronic (Dance/Techno/Disco),Rotary
91660459,109.52,Sada,World,Om Name Shivaya
3630F170,5.948018595997051,Cincinnati Symphony Orchestra,Classic - Orchestral,Symphony No. 3 in D Major D. 200: IV. Presto vivace
1EED8A80,0.313,Pearly Goats,Rock: Psychedelic,The Hole
CA271A63,20.93056,Dream Theater,Progmetal,This Is The Life
E16AF611,1.0,Secondhand Fire,Rock: Acoustic,Devils Eyes
D877A647,2.9739999999999998,Half Past Human,Folk: Folk-Rock,It All Falls Down
17EB3679,0.1,Camille Yarbrough,Folk,Take Yo' Praise
5A2B3C47,151.7,Bill Evans,Jazz,Gary's Theme
BC9C509F,304.352653,Lill Lindfors,Folk,Där Jag Låg På Min Bädd Om Natten
5A2176D5,11.0,Wyclef Jean,Pop,911
CD6AA658,61.83257999999999,Skull Fist,Classicmetal,Way of the Road
F2172B15,0.0,Aki Rissanen,Jazz,Before The Aftermath
67CD0414,0.0,When We Were Young,Rock/Pop internationale,Ladies ( All That She Wants )
A5561166,1.3330000000000002,CHXPO,Hip Hop/Rap,In Tha Kitchen
EDDFD8B7,120.132824,Washington,Pop,Lover / Soldier
D84D894E,0.655,Cabo Verde Group,World Music,Bô É Calorenta
91309F62,1.266,Fairuz,Classical,Al Bostah
13DB1FB2,6.166,John Brim,Blues,Ice Cream Man
4902A78C,2.7048099999999997,Mungo's Hi Fi Eva Lazarus,Reggae,Babylon Raid
5C333D03,2.0,B.B. King,Blues,She's Dynamite
8610F1A6,182.254535,Black Sugar,Latin Music,Valdez in the Country
4F197578,0.0,spy island,Rock: Psychedelic,Little Fires Inc
EFCF1457,3.5180000000000002,Ernesto Symphonic Ensemble,Alternative,Magic
2A4FBA2F,0.42045699999999997,Cabballero,Alternative,Hymn
133518F3,240.24535099999997,Van Der Graaf Generator,Rock,House With No Door
7C062406,189.00099999999998,Muko,Hip Hop - German Hip Hop,Michael Jackson
3236362C,0.556,DJs United,Dance - House,Da Deejays
CBCE1048,146.053,Don Johns,Classical: Film Music,"Answered Prayer (From ""A Mother's Prayer"")"
DA10AF4D,14.302529000000002,Modular Phaze,Dance - Techno,Fixion
DADE5A21,22.57,Anti Anti,Rock: Modern Rock,Narcotic Love
DD4C6675,35.472,Neil Murray,Country - Traditional,Is Nothing Gonna Change
BE7E73B0,5.011,TRIPPYMANE,Hip Hop/Rap,Never Stop Pourin' 4's
187AA3D1,2.6180000000000003,Knoxa,Dance,Bang Bang
CECF0578,0.0,Porno Arcade,Punk,I'm Peter Parker & I Love Mary Jane
3663497D,1.056,FMLYBND,Rock/Alternative,Air
50B074,78.0,David Lisovsky,Dance,Sexuality
AF4B84F6,1.3019999999999998,The Heavy,Rock,A Whole Lot of Love
DF08914A,316.029388,Neon Jungle,Pop,Braveheart
50A65D9F,33.04,Infact,Alternative,Overpass
5D08E32A,97.0,Tony Holiday,Schlager,Tanze Samba mit mir
9201CB37,291.29400000000004,DJ BJ,Hip-Hop/Rap,Absurd
4ADC4A09,86.958,Ghostofblu,Hip-Hop/Rap,Ghost (Prelude)
7D849647,6.81,T-Max,Hip-Hop,What Would U Do?
F4080810,70.378,Virtual Riot,Dance - Dubstep,Borg
19F94260,3.0,Emrah Celik,Pop: Pop/Rock,Ama Yok
994263A2,2.372794623801386,Staedler&Waldorf,Drum & Bass,Mode In Mind
ACA7C0BF,9.785,Emanuela Campana,Dance - Lounge,La voglia la pazzia
874E8C67,344.0326530612245,PALO!,Western,Fumando
B6D678DD,20.0,Ofir Salomon,World,היידה
54AB6E91,278.198,Melodysheep,Electronic: Chill Out,Children of Planet Earth
83AB0BD3,223.6342857142857,The Dolly Rocker Movement,Rock,Your Side of Town
BECFFF40,287.608,Ensemble La Perfecta,World - Cuba / Caribbean,Jojo
C5824892,242.0,Dayseeker,Metal,Abandon
B4A3445A,6.162999999999999,SoundMachine,Reggae,Knockin On Heaven's Door (In the Style of Ed Robinson )
73FDF51C,2.9310640500000007,Marky Lekas,Folk: Singer/Songwriter,Life Is Life
88FB6FF5,7.485636610416666,Elio Revé y su Charangón,Latin Music,Recuerdos de Aquel Solar
B64C35A,1.14,Kendrick Scott Oracle,Jazz,We Are The Drum
50DB62C5,127.0,Unit Lost,Alternative,In the Name of Freedom
1E1C2F4C,231.0,D-Sosa,Hip-Hop/Rap: East Coast,God Makes (Rappin' To Jay-Z) 3:50
65ADBEC9,229.0,Padelis Padelidis,Pop,Sto Fanari
14CF35DB,5.0,Somadamantina,Hip-Hop/Rap,Wet
A2C725C0,205.886,Paula Lalish,Folk: Gentle,Men of Harlech
AFC5F5,487.15755,Pete van Payne,Hardcore / Hard Techno,Missing Silver & Fuck You
AFF8F030,1.29,Cosmonet. Paranormal Attack,Psy Trance,Get Away
4DEB9C2F,0.11,Nimino,Electronic,It's Alright
8CE80D30,2.905,1990,Pop,Destinasi
F1DD9ADF,189.0,Karl Berger,Jazz,Lines and Spaces
907FB221,80.630297,Beatallica,Metal,Mean Mr. Mustard
B0F6A032,178.49099999999999,Appetizer,K-Pop,Night That I Miss You
9FBFCC17,1.0,Matt Robertson,Trance - Uplifting,Far From You
D8DE20C8,371.82599999999996,Denny Freeman,Blues,Georgia on My Mind
69FA3A54,181.208,Toy-Box,Pop,Tarzan & Jane
BE4AB553,280.055,Carl Davis,Classical,Far Pavilions -
E87FBE87,7.3514455590863985,Rob McWilliams,Contemporary Jazz,Sub Zero
94ECB0C0,226.71900000000002,Fridays at Midnight,Avant Garde: Sound Sculpture,Dankoritos and Jelly Jam
60F6DB0A,175.96081632653062,New Pants,Asian,New Relationship
E857EC9A,538.7755099999999,Alex Theory,New Age,Ajna
C7FDA848,142.915918,Esteban Ramirez,Easy Listening: Background Music,Garden Waltz
323D2B14,1.9040000000000001,Jewish Music Academy,World,Shabat Hamalka
BEABA438,5.6,Ferhat Güneyli,World,İşte Gidiyorum
2BCD8902,307.385,Mia Amare,Dance - House,Be Yourself
3729D0E,21.33238969583332,Eve Zhang,Pop,Jupe Vendue
FA7DA286,274.599184,Motormark,Electronic,The Beat
BABC25D4,4.2888660000000005,Karmina,Rock/Alternative,Witch
D1C822EA,3.292,Great Gods of Greed,Metal/Punk: Heavy Metal,End of Days
813002DF,1.273,Borders Of Byzantium,Rock - Progressive,Illusions
DB1D6ACF,270.23208999999997,Exam Study Classical Music Orchestra,Classical,Arioso
9178D8EE,45.071999999999996,Deathpool Dave,Rock: Comedy Rock,Country Roads
E2073761,0.479,Den Harrow,Dance,The Universe of Love
A80AE74E,21.692247000000002,OVÖ,Hip Hop,Zara Larsson
40A0CF9A,9.619656499999996,Dj Lulu,Dance,Deep House Mix
351C27AB,2.0,Drs,Drum & Bass,I WIll
DB8866E8,191.858,Bruce Maginnis,Funk,Soul Brother
59890069,200.045714,Fallible,Rock/Alternative,A Song for Brooke
6679362C,0.0,Indi Kaur,Electronic: Synthpop,7th Lullaby
8CFE3FED,21.411483653413335,Justin Warfield,Rap/Hip Hop,Dip Dip Divin'
6576BCC2,15.462,Kizz Daniel,World/Reggae,Eko
62DA720D,1.368,Purnima,World - Asian,Amar Ma Amar Ohonkar Pt. 02
F1FDE61D,0.0,Calming Jazz Music,Jazz,Less Tense
232FB817,30.022,The Keymakers,Electronic: Pop Crossover,Insomniac
286B9E8C,0.0,Carnifloor,Rock/Alternative,05211960
C4BE6A70,176.541,Crossnaders,Dance,Damn Homie
4A511E9A,21.5,Roni Daloomi,Children,הביטו בעיניי
40E45168,188.813042,League of Starz,Rap/Hip-Hop,Look
DE7463C3,116.08616799999999,Call Me Karizma,Rock/Alternative,Introduction
B76C6D29,218.0,Thomas Feelman SOVTH,house,Zephyr
6A85C4B3,8.683922,Chipirón & Cachalote,Rock,Clodomiro
BC88BF9C,3.266,Playlist DJs,Electronic,Can't Hold Us
2F531DB1,0.1,Nyketown Ju,Hip-Hop/Rap,Givenchy
7DB97323,0.0,Colorblind,Rock,Unknown
DDAA5417,291.0,A Dark Halo,Metal/Punk: Industrial Metal,Burn It All
38C4EFB3,3.6239999999999997,Likee,Electronic/Dance,Needy All the Time
9A60C75C,5.947,Samba Team,Pop,Latin Party (Ronaldinhi Theme)
2F8DDEB6,1.8775810000000002,Electra 1006,Electronica,Love Life
3A6BC6CE,210.546,Draco and the Zodiac,Rock: Modern Rock,Shadows
2797422C,6.478,Kiko Navarro,Dance,Micra
B909ECF6,0.455,Niclas Lundin,Dance,Last Night Of Our Lives
994263A2,5.775999779670758,NO MONEY,Drum & Bass,March
FCC83ECE,10.724601,Fivos Delivorias,Pop,Ena Gourouni Ligotero
569476C5,1.0,DJ Minoo,Ambient / New Age - World,Habibi
709257F8,56.6416584712991,Nick Colionne,Jazz,Got to Keep It Moving
1B9CAFC1,323.9,Amex,Dance - Trance,World Doesn't Care
3BEEF776,1.428843,Göran Holmqvist,Pop,Vintersaga
696AB3F1,3.0,Ipunk,Electro House,Satisfaction2
E62E0091,238.167,Gamal Goma,World Music,Solo Gamalat
A65B2D4C,285.41900000000004,Black Oxygen,Rock/Alternative,Life Is Good Till It Goes Bad
D70E864B,3.7087022143358577,Alec Chizhik & Markus Mehta,Tech House,Mantra
933EA0C2,3.4589220000000003,Hovan,Hip-Hop/Rap,You Better Know
BC2093E3,1.0,Luke Million,Electronic,Stranger Things
36E913C2,126.63529399999999,Chad Allen & The Guess Who,Pop,Shakin' All Over
942D79F8,160.91152,Cláudia Pascoal,Pop,Ter E Não Ter
EB25D3E7,252.28400000000002,Gj,Miscellaneous - Soundtrack - Tv,雨还下不停
B6DCF21C,131.68,Kylähullut,Punk,Kameratutkat suoriksi mutkat
77BE05DA,0.0,Aminov feat. 10Age,Rap,R.A.G.E.
99099370,279.8,Willis Earl Beal,Alternative,Too Dry To Cry
7F7B4C7B,5.138,Gvcci Hvcci,Soundtracks,Queen of Darkness
9F169369,147.56571399999999,Garmiani,Dance,Jump & Sweat
531209E,187.506939,Anakronic Electro Orkestra,Hip Hop - Alternativ,Cabbalistic Snare
6E5C1BB3,47.182947845804975,Werner Müller & sein Orchester,Pop,Smoke Gets in Your Eyes
678B0E70,9.687000000000001,Ruslan Ganeev,Electronic/Dance,Milord
A4942620,232.114,Sugarfoot,Rock - Singer / Songwriter,Coastal Postcard
7FD6B1AD,165.79,The Real Booty Babes,Electronic,Derb
C75F977D,31.0,Martist,Classical: Film Music,Doubts
D3434689,10.214,Bune,Hiphop / Rap,Deadtome
195AFA82,0.1,Bongripper,Extrememetal,Satan
FCEC55A2,200.0,Rob Harris,Country,What You Do
9FEAF802,169.97870830000002,Giloya,Dance,Brazilian
D9200BCE,75.691,Anoraak,Electronic: Indie Dance / Nu Disco,Try Me
C1D12C5A,28.738000000000003,Noozy Beats Fonzie Ciaco,Hip Hop - Alternativ,Big Bang
D6941C49,344.37681499999997,Alexey Ryasnyansky,Trance,The Cyber
6BB5DC15,175.229388,Sugarcult,Rock/Alternative,Majoring In Minors
C08BF142,61.463,Ohwell,Hiphop / Rap,Dusty_gucch
3E302D78,7.836,The Temprees,R & B,I Love I Love
61EC8BA1,33.921,The Lasso,Electronic: Trip Hop,Dyeyung
2E129293,207.0,SINA!,Rap,Samurai G
6853168,0.0,Victor Joosten,Electronic: Chill Out,Forever (Just)
2DC7054A,230.42612200000002,Behind The Fallen,Numetal,Revenant
ECA624BD,22.0,Le Forte Four,Rock,Ka-Bella-Cha-Cha
FAC22436,34.936,Angeles De La Bachata,Latin - Salsa / Merengue,Lucia
CC410A0B,211.722449,Cajmere Will Clarke,Dance,Percolator
D83459F2,231.5,Matt Bukovski,Dance,Agni
481EC7DD,59.114,Brian Wilson,Pop,Let's Go to Heaven in My Car
325E24BC,248.607333,Safaree,Hip-Hop/Rap,No Feelings
E3659CD3,15.620999999999999,Tomasi,Hip-Hop/Rap,Chill (feat. Chinx Drugz)
A7760E48,1.724966,Hedningarna,World Music,Veli
A6A3EC5C,0.0,L. Subramaniam,Jazz: Crossover Jazz,Chameleon (feat. Stanley Clarke & George Duke)
B67CEC7E,334.132208,Strontium,Metal,Darkness Within
53ACA60F,255.0,MeTalkPretty,Rock,Wake Up!
2CD80AF4,0.0,Bankewitz,Electronic/Dance,Push It Shake It Feel It
E08E0528,1.923,Celia Pavey,Pop,You're The Voice
7EFC8A63,3.0,Mikey Dread,Reggae,SWALK
3DFFD947,69.0,The Filthy Souls,Pop: Pop,Here I Am
F94BC54C,237.73632200000003,Jeremy Kempf,Spiritual: Christian Rock,True Evangelical Faith
CD653A3F,192.0,Hadu,Indie,Road Trippin
4A50AE21,11.214824,Chapelle du Roi,Classical,Salvator Mundi (trio)
F0E07349,172.715,Andrew Edmond,Pop: Piano,7 Rings (Piano Cover)
FEA3DBEB,5.440045,Illmat!c,Hip Hop,Four rooms
30D43DD1,221.048163,Gansta Gutta Presents,Hip-Hop/Rap: Underground Rap,Gansta Gansta
EA0C64F,0.0,Dieter Hallervorden,Comedy,Ich brech' die Herzen der stolzesten Frau'n
42C4918,29.866999999999997,Zaid Abdulrahim,Electronic,Jambazi
E2251F31,4.155767999999993,Filip,Electronic,Omen
A08DA9DE,14.445,Benjamin Schoos,Pop - French,Une dernière danse
E65F836B,22.0,Santo,Christian,Mi Basta
CF7DE2C5,42.0,D-Unity,Electronic,All I Want Is
A704E608,5.84,Massai,Reggae,Efeito Colateral
C04EB07B,79.11,State Orchestra of Victoria,Classical,Ellard: The Australian Ladies: Ellard’s National Country Dances - Arr. Divall - 11. Mrs Stephens
BEDE1E43,2.017,Mantas,Metal,Rise of Satan (Rehearsal Early 1984)
87E5917E,225.0,Electric Six,Alternative,The Loveliest Man In Town
E2EC438F,139.665,Dolph,Downbeat,Constant Change
D45F56E1,312.032653,Marotto,Techno,What is Techno
